Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Catalonia Sagrada Familia,"a 2,6 km del centro","Sant Martí, Barcelona",€ 606,"8,2",3 de 5,7.806 comentarios,https://www.booking.com/hotel/es/cataloniaaragon.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9058707_195192282_0_2_0&highlighted_blocks=9058707_195192282_0_2_0&matching_block_id=9058707_195192282_0_2_0&sr_pri_blocks=9058707_195192282_0_2_0__60630&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Sagrada Familia se halla a 15 minutos a pie de la Sagrada Familia de Gaudí y a solo 300 metros de la estación de tren y metro del Clot. Cuenta con restaurante, gimnasio y piscina al aire libre de temporada.

El Catalonia Sagrada Familia presenta una bella decoración tradicional. Las habitaciones incluyen escritorio, nevera pequeña con agua gratuita y caja fuerte. Hay WiFi gratuita.
Todas las habitaciones del hotel están equipadas con Smart TV con la aplicación Chromecast.

El restaurante sirve un desayuno buffet, además de varios platos de la cocina catalana y mediterránea. También hay un bar y una cafetería que sirve bebidas y aperitivos todo el día.

El Catalonia Sagrada Familia presta servicio de alquiler de coches. El personal de la recepción 24 horas proporciona información turística sobre Barcelona. El hotel está a 200 metros de la Torre Agbar.

El centro de la ciudad queda a 4 paradas desde la estación de metro del Clot, donde también para el tren que lleva al aeropuerto."
The Streets Apartments Rambla,a 1 km del centro,"Ciutat Vella, Barcelona",€ 944,"9,2",4 de 5,196 comentarios,https://www.booking.com/hotel/es/the-streets-apartments-rambla-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=997178904_372582803_2_0_0&highlighted_blocks=997178904_372582803_2_0_0&matching_block_id=997178904_372582803_2_0_0&sr_pri_blocks=997178904_372582803_2_0_0__94408&from=searchresults#hotelTmpl,"The Streets Apartments Rambla, que cuenta con terraza y wifi gratis, se encuentra en el centro de Barcelona, cerca de Platja de Sant Sebastià, Platja de Sant Miquel y Plaza Cataluña.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Paseo de Gracia y Palacio de la Música Catalana. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Hotel Market,"a 1,2 km del centro","Eixample, Barcelona",€ 522,"7,4",3 de 5,3.821 comentarios,https://www.booking.com/hotel/es/market.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9411113_88195485_0_0_0&highlighted_blocks=9411113_88195485_0_0_0&matching_block_id=9411113_88195485_0_0_0&sr_pri_blocks=9411113_88195485_0_0_0__52200&from=searchresults#hotelTmpl,"El Hotel Market se encuentra en Barcelona, junto al mercado de San Antonio y ​​a 10 minutos a pie del Museo de Arte Contemporáneo MACBA. El establecimiento ofrece habitaciones elegantes con ducha de efecto lluvia y WiFi gratuita. También alberga un restaurante muy frecuentado.

Las habitaciones del Market Hotel presentan una decoración moderna y constan de vigas de madera oscura, paredes blancas y ventanas grandes. Todas las habitaciones incluyen baño privado. Algunas habitaciones cuentan con balcón o terraza.

El establecimiento se halla a 15 minutos a pie de la plaza de España y de la plaza Catalunya. Asimismo, el hotel está ubicado a unos 200 metros de la estación de metro Sant Antoni y a solo 2 minutos a pie de la parada del autobús que proporciona conexiones con el aeropuerto.

El restaurante del Market Hotel está especializado en platos de arroz y sirve una selección de platos de la cocina catalana moderna en un ambiente elegante."
Zenit Borrell,"a 1,6 km del centro","Eixample, Barcelona",€ 549,"7,9",4 de 5,1.908 comentarios,https://www.booking.com/hotel/es/zenitcondeborrell.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__54933&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Zenit Borrell está situado en el barrio del Eixample de Barcelona, ​​a 15 minutos a pie del elegante paseo de Gracia. Ofrece habitaciones modernas e insonorizadas, equipadas con conexión Wi-Fi gratuita y TV vía satélite.

El restaurante Marés, que sirve cocina mediterránea e internacional, cuenta con una elegante terraza exterior. También hay un bar con una gran TV.

Las habitaciones del Zenit Borrell tienen aire acondicionado, minibar y baño privado con secador de pelo.

En el mostrador de información turística se proporcionan consejos prácticos sobre Barcelona y sus alrededores. El hotel está a 12 minutos en metro de la plaza de Cataluña y de las Ramblas. La estación de metro de Hospital Clínic se encuentra a 200 metros."
Hostalet de Barcelona,"a 1,6 km del centro","Eixample, Barcelona",€ 439,"7,3",4 de 5,1.595 comentarios,https://www.booking.com/hotel/es/hostalet-de-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=30211905_88497473_0_0_0&highlighted_blocks=30211905_88497473_0_0_0&matching_block_id=30211905_88497473_0_0_0&sr_pri_blocks=30211905_88497473_0_0_0__43935&from=searchresults#hotelTmpl,"Las ​​habitaciones del Hostalet de Barcelona son luminosas y prácticas e incluyen TV y conexión WiFi gratuita. La estación de metro de Hospital Clinic está a 300 metros.

El Hostalet se encuentra a 15 minutos a pie del Paseo de Gracia, una calle famosa que alberga los edificios de Gaudí, La Pedrera y la Casa Batlló.

La estación de metro de Hospital Clinic ofrece conexiones directas con la Sagrada Familia y el estadio de fútbol Camp Nou. La estación de Provença, ubicada a 800 metros, le permitirá acceder fácilmente a la plaza de Cataluña.

Las habitaciones del Hostalet son sencillas y elegantes, e incluyen baño privado. Algunas también disponen de balcón con vistas a la calle o a un patio central. A su llegada, recibirá un obsequio de bienvenida, una botella de agua y un paquete de galletas."
Cram Hotel,"a 0,8 km del centro","Eixample, Barcelona",€ 625,"8,3",4 de 5,3.199 comentarios,https://www.booking.com/hotel/es/crambarcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9122601_88190794_2_2_0&highlighted_blocks=9122601_88190794_2_2_0&matching_block_id=9122601_88190794_2_2_0&sr_pri_blocks=9122601_88190794_2_2_0__62500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Cram Hotel se encuentra en el céntrico barrio del Eixample, en Barcelona, ​​a 10 minutos a pie de Plaza Cataluña. Alberga una piscina en la azotea con vistas a la ciudad y el restaurante Angle Barcelona, galardonado con 2 estrellas Michelin. Todas las habitaciones disponen de WiFi gratuita y TV de pantalla plana.

El Cram Hotel Hotel ocupa un edificio que data de 1892, con una fachada modernista y un interior moderno y elegante. Las habitaciones tienen una iluminación de última generación y tienen un acceso electrónico.

Las habitaciones del Cram Hotel Hotel disponen de aire acondicionado y baño privado con secador de pelo. El establecimiento ofrece albornoces y zapatillas bajo petición. Las habitaciones cuentan con camas de Treca de Paris y elegantes cortinas de Gastón y Daniela. Algunas habitaciones tienen balcón privado.

El restaurante Angle Barcelona, galardonado con 2 estrellas Michelin, ofrece platos modernos con productos frescos. El Hotel Cram Hotel Barcelona también tiene un bar de cócteles y un bar junto a la piscina y ofrece servicio de habitaciones.

El hotel alberga un mostrador de información turística y recepción 24 horas. También se pueden alquilar coches o bicicletas."
Casa Elliot by Bondia Hotel Group,"a 0,7 km del centro","Eixample, Barcelona",€ 819,"8,8",2 de 5,2.165 comentarios,https://www.booking.com/hotel/es/hoteladvancebarcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9133609_359192622_2_2_0&highlighted_blocks=9133609_359192622_2_2_0&matching_block_id=9133609_359192622_2_2_0&sr_pri_blocks=9133609_359192622_2_2_0__81850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Casa Elliot by Bondia Hotel Group está situado en el centro de Barcelona, a menos de 10 minutos a pie de la plaza de Cataluña y Las Ramblas. Este elegante hotel ofrece wifi gratuita.

Las habitaciones del Casa Elliot by Bondia Hotel Group presentan una decoración contemporánea y disponen de balcón o ventanas. Algunas también cuentan con terraza privada grande. Todas incluyen TV de pantalla plana y aire acondicionado.

El desayuno se sirve en el restaurante de estilo buffet del hotel. Los huéspedes pueden utilizar la biblioteca, el salón y el mostrador de información turística del Casa Elliot by Bondia Hotel Group.

El Casa Elliot by Bondia Hotel Group se encuentra a menos de 200 metros de la estación de metro Universitat y a 10 minutos a pie del Passeig de Gràcia. El aeropuerto de Barcelona-El Prat se halla a 30 minutos en autobús."
Hostal Boqueria,"a 0,6 km del centro","Ciutat Vella, Barcelona",€ 737,"8,4",4 de 5,734 comentarios,https://www.booking.com/hotel/es/hostal-boqueria.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=1487401_95139617_0_0_0&highlighted_blocks=1487401_95139617_0_0_0&matching_block_id=1487401_95139617_0_0_0&sr_pri_blocks=1487401_95139617_0_0_0__73709&from=searchresults#hotelTmpl,"Este establecimiento se encuentra en las Ramblas de Barcelona, a menos de 200 metros de la estación de metro Liceu. Ofrece habitaciones sencillas y cómodas, así como WiFi gratuita en todas las instalaciones.

Las habitaciones del Hostal Boqueria son funcionales y cuentan con aire acondicionado, calefacción, TV por cable y caja fuerte. Incluyen baño privado cuenta con secador de pelo. Las habitaciones con vistas a las Ramblas están sujetas a disponibilidad.

El Boqueria dispone de recepción 24 horas. Hay consigna de equipaje.

El establecimiento está situado en una zona céntrica, por lo que es ideal para visitar Barcelona. El mercado de la Boquería se encuentra al otro lado de las Ramblas. La catedral de Barcelona y el barrio gótico están a 5 minutos a pie del Hostal Boqueria."
Acta CITY47,"a 2,4 km del centro","Sants-Montjuïc, Barcelona",€ 639,"8,5",4 de 5,1.334 comentarios,https://www.booking.com/hotel/es/citypark.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9004515_138954531_0_2_0&highlighted_blocks=9004515_138954531_0_2_0&matching_block_id=9004515_138954531_0_2_0&sr_pri_blocks=9004515_138954531_0_2_0__63924&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Acta CITY47 está situado en Barcelona, a 5 minutos a pie de la estación de tren de Sants y a 15 minutos del centro de exposiciones Fira. Tiene recepción 24 horas y habitaciones con aire acondicionado y WiFi gratuita.

Las habitaciones del Acta CITY47 presentan una decoración sencilla y moderna y disponen de baño privado, TV, escritorio y caja fuerte de uso gratuito. Los huéspedes pueden utilizar de forma gratuita la sala de planchado, abierta las 24 horas.

El moderno restaurante del hotel, el Nass City, sirve comida internacional y un desayuno sin gluten disponible bajo petición previa. También hay un bar donde se puede tomar un aperitivo o una bebida.

El Acta CITY47 está a 20 minutos a pie del estadio Camp Nou del FC Barcelona. La estación de metro de Sants enlaza con el centro de Barcelona en 15 minutos."
NH Sants Barcelona,"a 2,7 km del centro","Les Corts, Barcelona",€ 650,"8,5",3 de 5,3.062 comentarios,https://www.booking.com/hotel/es/nh-sants-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9076202_93709023_0_2_0&highlighted_blocks=9076202_93709023_0_2_0&matching_block_id=9076202_93709023_0_2_0&sr_pri_blocks=9076202_93709023_0_2_0__65000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El NH Sants Barcelona está situado a 400 metros de la estación de Sants de Barcelona y ofrece habitaciones modernas con aire acondicionado, WiFi gratuita, TV de pantalla plana y baño privado.

El hotel tiene un restaurante que sirve cocina mediterránea fresca. Hay un bar cafetería de ambiente relajado. Los huéspedes también pueden disfrutar de un desayuno saludable. El restaurante permanece cerrado durante los meses de verano.

El NH Sants de Barcelona se encuentra en una zona tranquila de Les Corts, el distrito financiero de Barcelona, a menos de 15 minutos en metro del centro de Barcelona. Está a 300 metros de la estación de metro de Plaça del Centre, que conecta con el estadio del FC Barcelona."
RAMBLAS HOTEL powered by Vincci Hoteles,"a 0,7 km del centro","Ciutat Vella, Barcelona",€ 704,"8,3",4 de 5,3.038 comentarios,https://www.booking.com/hotel/es/hesperia-ramblas.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=4991801_199335815_0_2_0&highlighted_blocks=4991801_199335815_0_2_0&matching_block_id=4991801_199335815_0_2_0&sr_pri_blocks=4991801_199335815_0_2_0__70350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Barcelona Ramblas está situado en el centro histórico de Barcelona, ​​a pocos metros de Las Ramblas. Este hotel elegante ofrece WiFi gratuita y habitaciones con TV vía satélite.

Las habitaciones del Hesperia Barcelona Ramblas presentan un diseño moderno con una decoración elegante. Cada habitación dispone de aire acondicionado, minibar y escritorio.

El Hesperia Barcelona Ramblas disfruta de una ubicación idónea para visitar los principales lugares de interés de Barcelona. El hotel está cerca del Barrio Gótico, que alberga numerosos restaurantes, cafeterías y bares, y a menos de 100 metros del famoso mercado de La Boquería.

El establecimiento se halla a 10 minutos a pie del puerto de Barcelona y a 1 km de la catedral. La estación de metro Liceu y el Teatro del Liceo se hallan a 1 minuto a pie del Hesperia Barcelona Ramblas."
Hotel Concordia Barcelona,"a 1,6 km del centro","Sants-Montjuïc, Barcelona",€ 526,"8,1",4 de 5,1.759 comentarios,https://www.booking.com/hotel/es/concordia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__52585&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Concordia Barcelona is situated 800 metres from Plaza España and the Fira de Barcelona Exhibition Centre. It features a sun terrace with an outdoor swimming pool, cocktail bar in the summer and solarium.

The Hotel Concordia Barcelona’s bright, spacious rooms feature contemporary décor and air conditioning.  Each room includes free WiFi, a flat-screen TV, safe, minibar and a private bathroom with a range of amenities.

The Concordia Barcelona’s modern, elegant  Bistro Triple Sec Restaurant serves typical Mediterranean cuisine. The varied breakfast buffet includes healthy options. There is also a café and cocktail bar open daily. Private parking is available on site for an extra cost and electrical cars charging station is available.

Located next to Poble Sec Station, the hotel is a 5-minute Metro journey from Barcelona Port and La Rambla. You can also walk to the Rambla in 15 minutes. Direct airport buses stop in Plaza España, a 15-minute walk away.

Private parking is available on site for an extra cost."
Ofelias Hotel 4Sup by Bondia Hotel Group,a 2 km del centro,"Eixample, Barcelona",€ 815,"8,6",4 de 5,1.852 comentarios,https://www.booking.com/hotel/es/ofelias-4-superior.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=35087501_359192576_2_2_0&highlighted_blocks=35087501_359192576_2_2_0&matching_block_id=35087501_359192576_2_2_0&sr_pri_blocks=35087501_359192576_2_2_0__81490&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Ofelias Hotel se encuentra junto a la Gran Vía y a 2 minutos a pie de la estación de metro Plaza Espanya y del centro de exposiciones Fira y ofrece habitaciones elegantes con conexión WiFi gratuita. Además, alberga una terraza en la azotea con piscina de temporada al aire libre.

Todas las habitaciones del Ofelias Hotel son luminosas y disponen de aire acondicionado, TV de pantalla plana y baño privado. A la llegada, se ofrece 1 botella de agua gratuita.

El hotel cuenta con bar donde se sirven bebidas. Además, en los alrededores de la plaza de España hay numerosos bares y cafeterías. También encontrará diversos restaurantes en la zona de Las Ramblas y en el Barrio Gótico, situados a solo 4 paradas de metro del alojamiento.

El personal de la recepción proporciona información sobre diversas actividades de Slow Travely ofrece servicio de alquiler gratuito de bicicletas, disponible bajo petición.

El Ofelias está situado justo enfrente del centro comercial Las Arenas, a menos de 1 km de la Fuente Mágica y del parque de Montjuïc. Asimismo, el establecimiento se halla a solo 200 metros de la parada del autobús del aeropuerto. El personal de la recepción ofrece servicio de alquiler de bicicletas."
Catalonia Atenas,a 3 km del centro,"Sant Martí, Barcelona",€ 649,"8,2",4 de 5,7.705 comentarios,https://www.booking.com/hotel/es/cataloniatenas.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=9059407_372580272_0_2_0&highlighted_blocks=9059407_372580272_0_2_0&matching_block_id=9059407_372580272_0_2_0&sr_pri_blocks=9059407_372580272_0_2_0__64900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Atenas Catalonia está situado a 3 paradas de metro del centro de Barcelona y tiene una piscina en la azotea con vistas a la cercana torre Agbar y a la Sagrada Familia. Ofrece WiFi gratuita y alberga un gimnasio y un spa con baño turco.

Las habitaciones del Hotel Atenas Barcelona son luminosas, presentan una decoración sencilla y están equipadas con suelo de madera, aire acondicionado, TV vía satélite y nevera pequeña con agua gratuita.

El hotel sirve un desayuno buffet con cocina en vivo. También hay una cafetería y una piscina en la planta 11 con unas vistas espectaculares a la ciudad.

Este hotel se encuentra a poco más de 1 km de la Sagrada Familia y a 15 minutos a pie del centro comercial Glòries.

El Catalonia Atenas proporciona aparcamiento, presta servicio de consigna de equipaje y está a 2 minutos a pie de la estación de metro de Clot y a 200 metros de la estación de tren de Clot, desde donde salen trenes directos al aeropuerto de Barcelona."
Guitart Grand Passage,"a 1,8 km del centro","Eixample, Barcelona",€ 538,"8,0",4 de 5,1.285 comentarios,https://www.booking.com/hotel/es/grandpasage.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081056&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__53764&from=searchresults#hotelTmpl,"Este hotel moderno ofrece suites amplias con aire acondicionado, zona de estar independiente, balcón privado, conexión WiFi gratuita y 2 TV. El hotel está situado a 10 minutos a pie del paseo de Gràcia de Barcelona.

Hay varios restaurantes a 5 minutos a pie del Guitard Grand Passage. Además, el hotel se encuentra a solo 500 metros de la estación de metro de Hospital Clínic.

La estación de metro Passeig de Gràcia, situada a unos 15 minutos a pie, ofrece buenas conexiones de transporte con el aeropuerto de Barcelona-El Prat."
The Moods Oasis,"a 1,9 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 595,"8,6",3 de 5,1.821 comentarios,https://www.booking.com/hotel/es/the-moods-oasis-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081073&all_sr_blocks=575403801_344926216_2_2_0&highlighted_blocks=575403801_344926216_2_2_0&matching_block_id=575403801_344926216_2_2_0&sr_pri_blocks=575403801_344926216_2_2_0__59530&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Moods Oasis, que tiene terraza, está en la región de Cataluña, Barcelona, a 12 min a pie de La Pedrera y a 1,5 km de Casa Batlló. Este hotel de 3 estrellas ofrece centro de fitness y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. Este alojamiento libre de humo se encuentra a 1,9 km de Paseo de Gracia.

En el hotel, las habitaciones cuentan con escritorio y TV de pantalla plana. En The Moods Oasis, las habitaciones disponen de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno continental.

The Moods Oasis ofrece servicio de planchado, así como fax y fotocopiadora. El personal de la recepción 24 horas habla catalán, alemán, inglés y español, y puede ayudar a la clientela a planificar su estancia.

Estación de metro Passeig de Gràcia está a 1,8 km del alojamiento, y Plaza Cataluña está a 2,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
